,type,年,月/日,縣市,地區
25896,機車竊盜,107,0303,台中市,新社區
25897,機車竊盜,107,0303,高雄市,
25898,機車竊盜,107,0303,台中市,北屯區
25899,機車竊盜,107,0303,新北市,
25900,機車竊盜,107,0303,新竹縣,
25901,機車竊盜,107,0303,台北市,
25902,機車竊盜,107,0303,桃園市,大園區
25903,機車竊盜,107,0303,桃園市,桃園區
25904,機車竊盜,107,0303,新竹縣,
25905,機車竊盜,107,0303,高雄市,
25906,機車竊盜,107,0303,新北市,三重區
25907,機車竊盜,107,0303,南投縣,
25908,機車竊盜,107,0303,高雄市,
25909,機車竊盜,107,0303,台北市,
25910,機車竊盜,107,0303,台東縣,台東市
25911,機車竊盜,107,0303,台南市,
25912,機車竊盜,107,0304,新北市,新店區
25913,機車竊盜,107,0304,新北市,
25914,機車竊盜,107,0304,台中市,
25915,機車竊盜,107,0304,桃園市,中壢區
25916,機車竊盜,107,0304,桃園市,
25917,機車竊盜,107,0304,台中市,
25918,機車竊盜,107,0304,台北市,士林區
25919,機車竊盜,107,0304,高雄市,小港區
25920,機車竊盜,107,0304,南投縣,草屯鎮
25921,機車竊盜,107,0304,台中市,中區
25922,機車竊盜,107,0304,桃園市,龜山區
25923,機車竊盜,107,0304,台中市,北區
25924,機車竊盜,107,0304,新竹市,
25925,機車竊盜,107,0304,南投縣,
25926,機車竊盜,107,0304,新北市,
25927,機車竊盜,107,0304,嘉義縣,
25928,機車竊盜,107,0304,南投縣,
25929,機車竊盜,107,0304,高雄市,大社區
25930,機車竊盜,107,0304,南投縣,草屯鎮
25931,機車竊盜,107,0304,高雄市,
25932,機車竊盜,107,0305,嘉義縣,中埔鄉
25933,機車竊盜,107,0305,桃園市,
25934,機車竊盜,107,0305,雲林縣,
25935,機車竊盜,107,0305,桃園市,桃園區
25936,機車竊盜,107,0305,台中市,
25937,機車竊盜,107,0305,新北市,
25938,機車竊盜,107,0305,台南市,善化區
25939,機車竊盜,107,0305,台中市,
25940,機車竊盜,107,0305,台南市,善化區
25941,機車竊盜,107,0305,新竹市,
25942,機車竊盜,107,0305,桃園市,桃園區
25943,機車竊盜,107,0305,基隆市,
25944,機車竊盜,107,0305,新北市,蘆洲區
25945,機車竊盜,107,0305,台南市,善化區
25946,機車竊盜,107,0305,桃園市,
25947,機車竊盜,107,0305,桃園市,中壢區
25948,機車竊盜,107,0305,台中市,
25949,機車竊盜,107,0305,桃園市,
25950,機車竊盜,107,0305,台北市,北投區
25951,機車竊盜,107,0305,雲林縣,斗六市
25952,機車竊盜,107,0305,台東縣,
25953,機車竊盜,107,0305,桃園市,
25954,機車竊盜,107,0306,新北市,汐止區
25955,機車竊盜,107,0306,台北市,
25956,機車竊盜,107,0306,桃園市,中壢區
25957,機車竊盜,107,0306,新北市,
25958,機車竊盜,107,0306,桃園市,中壢區
25959,機車竊盜,107,0306,新北市,三芝區
25960,機車竊盜,107,0306,台中市,
25961,機車竊盜,107,0306,新北市,淡水區
25962,機車竊盜,107,0306,台北市,
25963,機車竊盜,107,0306,台北市,南港區
25964,機車竊盜,107,0306,台北市,北投區
25965,機車竊盜,107,0306,新北市,
25966,機車竊盜,107,0306,桃園市,
25967,機車竊盜,107,0307,澎湖縣,
25968,機車竊盜,107,0307,桃園市,中壢區
25969,機車竊盜,107,0307,新北市,
25970,機車竊盜,107,0307,桃園市,中壢區
25971,機車竊盜,107,0307,台中市,
25972,機車竊盜,107,0307,桃園市,
25973,機車竊盜,107,0307,桃園市,
25974,機車竊盜,107,0307,新北市,
25975,機車竊盜,107,0307,桃園市,大溪區
25976,機車竊盜,107,0307,高雄市,
25977,機車竊盜,107,0307,高雄市,
25978,機車竊盜,107,0307,桃園市,
25979,機車竊盜,107,0307,新北市,蘆洲區
25980,機車竊盜,107,0307,台中市,
25981,機車竊盜,107,0308,新竹縣,
25982,機車竊盜,107,0308,台中市,中區
25983,機車竊盜,107,0308,高雄市,
25984,機車竊盜,107,0308,桃園市,
25985,機車竊盜,107,0308,台南市,東區
25986,機車竊盜,107,0308,新北市,蘆洲區
25987,住宅竊盜,106,0701,新北市,新店區
25988,住宅竊盜,106,0701,台南市,南區
25989,住宅竊盜,106,0701,台中市,東區
25990,住宅竊盜,106,0701,新北市,蘆洲區
25991,住宅竊盜,106,0701,台南市,永康區
25992,住宅竊盜,106,0701,桃園市,八德區
25993,住宅竊盜,106,0701,雲林縣,斗六市
25994,住宅竊盜,106,0701,新北市,貢寮區
25995,住宅竊盜,106,0701,台中市,大甲區
25996,住宅竊盜,106,0702,新北市,五股區
25997,住宅竊盜,106,0702,新北市,汐止區
25998,住宅竊盜,106,0702,高雄市,杉林區
25999,住宅竊盜,106,0702,新北市,泰山區
26000,住宅竊盜,106,0702,新北市,板橋區
26001,住宅竊盜,106,0702,苗栗縣,造橋鄉
26002,住宅竊盜,106,0702,花蓮縣,花蓮市
26003,住宅竊盜,106,0702,台南市,永康區
26004,住宅竊盜,106,0702,新北市,三重區
26005,住宅竊盜,106,0702,台北市,士林區
26006,住宅竊盜,106,0702,台南市,下營區
26007,住宅竊盜,106,0702,彰化縣,鹿港鎮
26008,住宅竊盜,106,0703,南投縣,國姓鄉
26009,住宅竊盜,106,0703,新北市,板橋區
26010,住宅竊盜,106,0703,雲林縣,麥寮鄉
26011,住宅竊盜,106,0703,台南市,北區
26012,住宅竊盜,106,0703,桃園市,龜山區
26013,住宅竊盜,106,0703,台北市,北投區
26014,住宅竊盜,106,0703,新北市,三重區
26015,住宅竊盜,106,0703,台中市,北區
26016,住宅竊盜,106,0703,南投縣,鹿谷鄉
26017,住宅竊盜,106,0704,雲林縣,古坑鄉
26018,住宅竊盜,106,0704,雲林縣,水林鄉
26019,住宅竊盜,106,0704,台南市,中西區
26020,住宅竊盜,106,0704,雲林縣,斗六市
26021,住宅竊盜,106,0705,台南市,鹽水區
26022,住宅竊盜,106,0705,雲林縣,林內鄉
26023,住宅竊盜,106,0705,台北市,內湖區
26024,住宅竊盜,106,0705,花蓮縣,壽豐鄉
26025,住宅竊盜,106,0705,南投縣,鹿谷鄉
26026,住宅竊盜,106,0705,桃園市,桃園區
26027,住宅竊盜,106,0706,新北市,三芝區
26028,住宅竊盜,106,0706,苗栗縣,造橋鄉
26029,住宅竊盜,106,0706,桃園市,龜山區
26030,住宅竊盜,106,0706,屏東縣,新園鄉
26031,住宅竊盜,106,0706,台北市,南港區
26032,住宅竊盜,106,0706,花蓮縣,花蓮市
26033,住宅竊盜,106,0706,新北市,三重區
26034,住宅竊盜,106,0706,澎湖縣,馬公市
26035,住宅竊盜,106,0706,台北市,萬華區
26036,住宅竊盜,106,0706,台南市,永康區
26037,住宅竊盜,106,0707,新竹縣,竹東鎮
26038,住宅竊盜,106,0707,台南市,歸仁區
26039,住宅竊盜,106,0707,台南市,佳里區
26040,住宅竊盜,106,0707,新北市,土城區
26041,住宅竊盜,106,0707,台北市,松山區
26042,住宅竊盜,106,0707,高雄市,苓雅區
26043,住宅竊盜,106,0707,基隆市,暖暖區
26044,住宅竊盜,106,0707,台南市,佳里區
26045,住宅竊盜,106,0707,台南市,白河區
26046,住宅竊盜,106,0707,台南市,白河區
26047,住宅竊盜,106,0708,新北市,新店區
26048,住宅竊盜,106,0708,台北市,中正區
26049,住宅竊盜,106,0708,高雄市,湖內區
26050,住宅竊盜,106,0708,新竹縣,新埔鎮
26051,住宅竊盜,106,0708,苗栗縣,苑裡鎮
26052,住宅竊盜,106,0708,新北市,板橋區
26053,住宅竊盜,106,0708,新北市,新店區
26054,住宅竊盜,106,0708,新北市,中和區
26055,住宅竊盜,106,0708,台北市,內湖區
26056,住宅竊盜,106,0708,新北市,中和區
26057,住宅竊盜,106,0709,新北市,三重區
26058,住宅竊盜,106,0709,台南市,白河區
26059,住宅竊盜,106,0709,新北市,汐止區
26060,住宅竊盜,106,0709,台南市,學甲區
26061,住宅竊盜,106,0709,高雄市,鳳山區
26062,住宅竊盜,106,0709,台南市,白河區
26063,住宅竊盜,106,0710,台北市,北投區
26064,住宅竊盜,106,0710,新北市,中和區
26065,住宅竊盜,106,0710,台南市,中西區
26066,住宅竊盜,106,0710,台南市,永康區
26067,住宅竊盜,106,0710,苗栗縣,竹南鎮
26068,住宅竊盜,106,0710,苗栗縣,竹南鎮
26069,住宅竊盜,106,0710,台中市,西區
26070,住宅竊盜,106,0710,高雄市,仁武區
26071,住宅竊盜,106,0710,苗栗縣,竹南鎮
26072,住宅竊盜,106,0710,台北市,士林區
26073,住宅竊盜,106,0711,台北市,士林區
26074,住宅竊盜,106,0711,花蓮縣,光復鄉
26075,住宅竊盜,106,0711,新北市,萬里區
26076,住宅竊盜,106,0712,台北市,大安區
26077,住宅竊盜,106,0712,高雄市,湖內區
26078,住宅竊盜,106,0712,台南市,中西區
26079,住宅竊盜,106,0712,桃園市,龜山區
26080,住宅竊盜,106,0712,台中市,東區
26081,住宅竊盜,106,0712,台北市,中山區
26082,住宅竊盜,106,0712,高雄市,苓雅區
26083,住宅竊盜,106,0713,新北市,五股區
26084,住宅竊盜,106,0713,花蓮縣,花蓮市
26085,住宅竊盜,106,0713,桃園市,龜山區
26086,住宅竊盜,106,0713,新竹縣,竹北市
26087,住宅竊盜,106,0714,台南市,佳里區
26088,住宅竊盜,106,0714,高雄市,苓雅區
26089,住宅竊盜,106,0714,新北市,板橋區
26090,住宅竊盜,106,0714,新北市,板橋區
26091,住宅竊盜,106,0714,雲林縣,虎尾鎮
26092,住宅竊盜,106,0714,雲林縣,斗南鎮
26093,住宅竊盜,106,0714,台北市,信義區
26094,住宅竊盜,106,0714,台北市,松山區
26095,住宅竊盜,106,0714,新北市,三重區
26096,住宅竊盜,106,0714,台南市,南化區
26097,住宅竊盜,106,0715,新北市,板橋區
26098,住宅竊盜,106,0715,新竹縣,關西鎮
26099,住宅竊盜,106,0715,台南市,將軍區
26100,住宅竊盜,106,0715,桃園市,桃園區
26101,住宅竊盜,106,0715,台南市,白河區
26102,住宅竊盜,106,0715,台南市,仁德區
26103,住宅竊盜,106,0715,桃園市,龜山區
26104,住宅竊盜,106,0715,基隆市,中正區
26105,住宅竊盜,106,0715,高雄市,旗津區
26106,住宅竊盜,106,0715,高雄市,美濃區
26107,住宅竊盜,106,0715,苗栗縣,竹南鎮
26108,住宅竊盜,106,0715,桃園市,龜山區
26109,住宅竊盜,106,0715,新北市,三重區
26110,住宅竊盜,106,0715,台北市,中山區
26111,住宅竊盜,106,0715,台中市,大甲區
26112,住宅竊盜,106,0715,新竹縣,竹東鎮
26113,住宅竊盜,106,0715,桃園市,龜山區
26114,住宅竊盜,106,0715,南投縣,埔里鎮
26115,住宅竊盜,106,0715,高雄市,苓雅區
26116,住宅竊盜,106,0716,台中市,大肚區
26117,住宅竊盜,106,0716,桃園市,中壢區
26118,住宅竊盜,106,0716,花蓮縣,壽豐鄉
26119,住宅竊盜,106,0716,台北市,士林區
26120,住宅竊盜,106,0716,新北市,板橋區
26121,住宅竊盜,106,0716,澎湖縣,馬公市
26122,住宅竊盜,106,0716,苗栗縣,竹南鎮
26123,住宅竊盜,106,0717,新北市,蘆洲區
26124,住宅竊盜,106,0717,桃園市,龍潭區
26125,住宅竊盜,106,0717,台北市,大安區
26126,住宅竊盜,106,0717,雲林縣,虎尾鎮
26127,住宅竊盜,106,0717,新竹市,東區
26128,住宅竊盜,106,0717,高雄市,旗山區
26129,住宅竊盜,106,0717,台北市,南港區
26130,住宅竊盜,106,0717,高雄市,苓雅區
26131,住宅竊盜,106,0717,台北市,內湖區
26132,住宅竊盜,106,0718,南投縣,草屯鎮
26133,住宅竊盜,106,0718,台中市,西屯區
26134,住宅竊盜,106,0718,台南市,歸仁區
26135,住宅竊盜,106,0718,台中市,西屯區
26136,住宅竊盜,106,0718,高雄市,美濃區
26137,住宅竊盜,106,0718,新竹縣,竹東鎮
26138,住宅竊盜,106,0718,台南市,佳里區
26139,住宅竊盜,106,0718,屏東縣,新園鄉
26140,住宅竊盜,106,0718,新竹縣,新埔鎮
26141,住宅竊盜,106,0718,基隆市,安樂區
26142,住宅竊盜,106,0718,高雄市,苓雅區
26143,住宅竊盜,106,0718,台中市,烏日區
26144,住宅竊盜,106,0718,台中市,東勢區
26145,住宅竊盜,106,0718,高雄市,美濃區
26146,住宅竊盜,106,0719,台南市,中西區
26147,住宅竊盜,106,0719,台南市,白河區
26148,住宅竊盜,106,0719,新北市,樹林區
26149,住宅竊盜,106,0719,新北市,板橋區
26150,住宅竊盜,106,0719,新北市,中和區
26151,住宅竊盜,106,0720,高雄市,鳳山區
26152,住宅竊盜,106,0720,高雄市,茄萣區
26153,住宅竊盜,106,0720,澎湖縣,馬公市
26154,住宅竊盜,106,0720,雲林縣,虎尾鎮
26155,住宅竊盜,106,0720,新北市,石門區
26156,住宅竊盜,106,0720,台中市,北區
26157,住宅竊盜,106,0720,台北市,士林區
26158,住宅竊盜,106,0720,新北市,板橋區
26159,住宅竊盜,106,0720,基隆市,七堵區
26160,住宅竊盜,106,0720,台南市,永康區
26161,住宅竊盜,106,0720,台南市,中西區
26162,住宅竊盜,106,0720,台北市,中正區
26163,住宅竊盜,106,0720,苗栗縣,頭份市
26164,住宅竊盜,106,0720,南投縣,名間鄉
26165,住宅竊盜,106,0721,台中市,南屯區
26166,住宅竊盜,106,0721,台中市,南屯區
26167,住宅竊盜,106,0721,苗栗縣,苑裡鎮
26168,住宅竊盜,106,0721,苗栗縣,竹南鎮
26169,住宅竊盜,106,0721,宜蘭縣,冬山鄉
26170,住宅竊盜,106,0721,台南市,歸仁區
26171,住宅竊盜,106,0721,台中市,北區
26172,住宅竊盜,106,0721,新北市,中和區
26173,住宅竊盜,106,0721,新北市,新莊區
26174,住宅竊盜,106,0721,屏東縣,屏東市
26175,住宅竊盜,106,0721,高雄市,湖內區
26176,住宅竊盜,106,0722,桃園市,桃園區
26177,住宅竊盜,106,0722,台南市,安定區
26178,住宅竊盜,106,0722,南投縣,埔里鎮
26179,住宅竊盜,106,0722,桃園市,八德區
26180,住宅竊盜,106,0722,雲林縣,西螺鎮
26181,住宅竊盜,106,0722,台北市,士林區
26182,住宅竊盜,106,0722,雲林縣,林內鄉
26183,住宅竊盜,106,0722,金門縣,金寧鄉
26184,住宅竊盜,106,0722,南投縣,埔里鎮
26185,住宅竊盜,106,0722,新竹市,東區
26186,住宅竊盜,106,0722,台北市,士林區
26187,住宅竊盜,106,0723,台南市,永康區
26188,住宅竊盜,106,0723,宜蘭縣,三星鄉
26189,住宅竊盜,106,0723,新北市,板橋區
26190,住宅竊盜,106,0723,台北市,北投區
26191,住宅竊盜,106,0723,台南市,佳里區
26192,住宅竊盜,106,0723,高雄市,鳳山區
26193,住宅竊盜,106,0723,台北市,萬華區
26194,住宅竊盜,106,0723,屏東縣,屏東市
26195,住宅竊盜,106,0723,新北市,板橋區
26196,住宅竊盜,106,0723,新北市,樹林區
26197,住宅竊盜,106,0724,嘉義縣,竹崎鄉
26198,住宅竊盜,106,0724,澎湖縣,馬公市
26199,住宅竊盜,106,0724,台中市,龍井區
26200,住宅竊盜,106,0724,新北市,中和區
26201,住宅竊盜,106,0724,苗栗縣,造橋鄉
26202,住宅竊盜,106,0724,桃園市,龜山區
26203,住宅竊盜,106,0724,基隆市,中正區
26204,住宅竊盜,106,0724,新北市,三重區
26205,住宅竊盜,106,0724,雲林縣,口湖鄉
26206,住宅竊盜,106,0724,新竹市,東區
26207,住宅竊盜,106,0724,高雄市,鳳山區
26208,住宅竊盜,106,0724,台南市,永康區
26209,住宅竊盜,106,0724,基隆市,暖暖區
26210,住宅竊盜,106,0724,宜蘭縣,礁溪鄉
26211,住宅竊盜,106,0725,屏東縣,潮州鎮
26212,住宅竊盜,106,0725,台北市,北投區
26213,住宅竊盜,106,0725,彰化縣,線西鄉
26214,住宅竊盜,106,0725,台北市,信義區
26215,住宅竊盜,106,0725,台北市,大安區
26216,住宅竊盜,106,0725,台中市,東區
26217,住宅竊盜,106,0725,新北市,板橋區
26218,住宅竊盜,106,0725,澎湖縣,馬公市
26219,住宅竊盜,106,0726,台南市,中西區
26220,住宅竊盜,106,0726,新竹縣,竹東鎮
26221,住宅竊盜,106,0726,桃園市,龜山區
26222,住宅竊盜,106,0726,雲林縣,水林鄉
26223,住宅竊盜,106,0726,桃園市,八德區
26224,住宅竊盜,106,0726,宜蘭縣,頭城鎮
26225,住宅竊盜,106,0726,台北市,士林區
26226,住宅竊盜,106,0726,新北市,永和區
26227,住宅竊盜,106,0727,南投縣,埔里鎮
26228,住宅竊盜,106,0727,新竹縣,竹東鎮
26229,住宅竊盜,106,0727,新北市,新莊區
26230,住宅竊盜,106,0727,台南市,永康區
26231,住宅竊盜,106,0727,台北市,內湖區
26232,住宅竊盜,106,0727,台北市,信義區
26233,住宅竊盜,106,0727,新竹縣,湖口鄉
26234,住宅竊盜,106,0727,苗栗縣,大湖鄉
26235,住宅竊盜,106,0727,桃園市,八德區
26236,住宅竊盜,106,0727,彰化縣,員林市
26237,住宅竊盜,106,0727,新北市,三重區
26238,住宅竊盜,106,0728,新北市,蘆洲區
26239,住宅竊盜,106,0728,雲林縣,北港鎮
26240,住宅竊盜,106,0728,台南市,東山區
26241,住宅竊盜,106,0728,新北市,中和區
26242,住宅竊盜,106,0728,台中市,西區
26243,住宅竊盜,106,0728,新竹縣,竹北市
26244,住宅竊盜,106,0728,連江縣,南竿鄉
26245,住宅竊盜,106,0728,台南市,東山區
26246,住宅竊盜,106,0728,新北市,五股區
26247,住宅竊盜,106,0728,南投縣,南投市
26248,住宅竊盜,106,0728,桃園市,平鎮區
26249,住宅竊盜,106,0728,桃園市,龜山區
26250,住宅竊盜,106,0729,屏東縣,屏東市
26251,住宅竊盜,106,0729,南投縣,南投市
26252,住宅竊盜,106,0729,台南市,永康區
26253,住宅竊盜,106,0729,新北市,汐止區
26254,住宅竊盜,106,0729,高雄市,內門區
26255,住宅竊盜,106,0729,雲林縣,二崙鄉
26256,住宅竊盜,106,0729,雲林縣,水林鄉
26257,住宅竊盜,106,0730,苗栗縣,竹南鎮
26258,住宅竊盜,106,0730,台南市,白河區
26259,住宅竊盜,106,0730,苗栗縣,後龍鎮
26260,住宅竊盜,106,0730,嘉義市,東區
26261,住宅竊盜,106,0730,屏東縣,屏東市
26262,住宅竊盜,106,0730,南投縣,草屯鎮
26263,住宅竊盜,106,0731,新北市,八里區
26264,住宅竊盜,106,0731,基隆市,仁愛區
26265,住宅竊盜,106,0731,台南市,永康區
26266,住宅竊盜,106,0731,新北市,三重區
26267,住宅竊盜,106,0731,台北市,士林區
26268,住宅竊盜,106,0731,雲林縣,大埤鄉
26269,住宅竊盜,106,0801,南投縣,信義鄉
26270,住宅竊盜,106,0801,彰化縣,大城鄉
26271,住宅竊盜,106,0801,台南市,佳里區
26272,住宅竊盜,106,0801,新北市,汐止區
26273,住宅竊盜,106,0801,新北市,板橋區
26274,住宅竊盜,106,0801,新北市,泰山區
26275,住宅竊盜,106,0802,基隆市,七堵區
26276,住宅竊盜,106,0802,高雄市,鳳山區
26277,住宅竊盜,106,0802,台南市,楠西區
26278,住宅竊盜,106,0802,桃園市,大園區
26279,住宅竊盜,106,0803,高雄市,美濃區
26280,住宅竊盜,106,0803,新竹縣,芎林鄉
26281,住宅竊盜,106,0803,苗栗縣,通霄鎮
26282,住宅竊盜,106,0803,新北市,板橋區
26283,住宅竊盜,106,0803,宜蘭縣,冬山鄉
26284,住宅竊盜,106,0803,桃園市,龜山區
26285,住宅竊盜,106,0803,南投縣,竹山鎮
26286,住宅竊盜,106,0803,屏東縣,屏東市
26287,住宅竊盜,106,0803,新北市,板橋區
26288,住宅竊盜,106,0803,台南市,龍崎區
26289,住宅竊盜,106,0803,新北市,中和區
26290,住宅竊盜,106,0804,台北市,大安區
26291,住宅竊盜,106,0804,高雄市,苓雅區
26292,住宅竊盜,106,0804,台北市,內湖區
26293,住宅竊盜,106,0804,高雄市,苓雅區
26294,住宅竊盜,106,0804,屏東縣,屏東市
26295,住宅竊盜,106,0804,台北市,北投區
26296,住宅竊盜,106,0804,嘉義市,東區
26297,住宅竊盜,106,0804,高雄市,旗津區
26298,住宅竊盜,106,0804,新北市,中和區
26299,住宅竊盜,106,0804,台南市,楠西區
26300,住宅竊盜,106,0804,新北市,泰山區
26301,住宅竊盜,106,0804,台南市,善化區
26302,住宅竊盜,106,0805,澎湖縣,馬公市
26303,住宅竊盜,106,0805,宜蘭縣,礁溪鄉
26304,住宅竊盜,106,0805,新北市,土城區
26305,住宅竊盜,106,0805,彰化縣,鹿港鎮
26306,住宅竊盜,106,0805,苗栗縣,竹南鎮
26307,住宅竊盜,106,0805,花蓮縣,新城鄉
26308,住宅竊盜,106,0805,雲林縣,莿桐鄉
26309,住宅竊盜,106,0806,台東縣,台東市
26310,住宅竊盜,106,0806,高雄市,鳳山區
26311,住宅竊盜,106,0806,台南市,善化區
26312,住宅竊盜,106,0806,高雄市,湖內區
26313,住宅竊盜,106,0806,雲林縣,二崙鄉
26314,住宅竊盜,106,0806,苗栗縣,竹南鎮
26315,住宅竊盜,106,0806,彰化縣,線西鄉
26316,住宅竊盜,106,0806,台北市,內湖區
26317,住宅竊盜,106,0806,台南市,佳里區
26318,住宅竊盜,106,0806,高雄市,苓雅區
26319,住宅竊盜,106,0807,台南市,北區
26320,住宅竊盜,106,0807,台南市,玉井區
26321,住宅竊盜,106,0807,宜蘭縣,礁溪鄉
26322,住宅竊盜,106,0807,台北市,士林區
26323,住宅竊盜,106,0807,台北市,中正區
26324,住宅竊盜,106,0807,基隆市,仁愛區
26325,住宅竊盜,106,0807,台北市,大安區
26326,住宅竊盜,106,0807,雲林縣,斗六市
26327,住宅竊盜,106,0807,苗栗縣,後龍鎮
26328,住宅竊盜,106,0808,台中市,西區
26329,住宅竊盜,106,0808,台北市,北投區
26330,住宅竊盜,106,0808,苗栗縣,頭份市
26331,住宅竊盜,106,0808,台南市,永康區
26332,住宅竊盜,106,0808,南投縣,草屯鎮
26333,住宅竊盜,106,0809,台南市,玉井區
26334,住宅竊盜,106,0809,新北市,樹林區
26335,住宅竊盜,106,0809,台北市,大同區
26336,住宅竊盜,106,0809,桃園市,中壢區
26337,住宅竊盜,106,0809,高雄市,苓雅區
26338,住宅竊盜,106,0810,屏東縣,屏東市
26339,住宅竊盜,106,0810,基隆市,信義區
26340,住宅竊盜,106,0810,台南市,新化區
26341,住宅竊盜,106,0810,新北市,林口區
26342,住宅竊盜,106,0810,新北市,中和區
26343,住宅竊盜,106,0810,新北市,土城區
26344,住宅竊盜,106,0810,高雄市,路竹區
26345,住宅竊盜,106,0810,台北市,大安區
26346,住宅竊盜,106,0810,南投縣,草屯鎮
26347,住宅竊盜,106,0810,南投縣,鹿谷鄉
26348,住宅竊盜,106,0810,新北市,板橋區
26349,住宅竊盜,106,0811,基隆市,安樂區
26350,住宅竊盜,106,0811,台北市,大同區
26351,住宅竊盜,106,0811,新北市,樹林區
26352,住宅竊盜,106,0811,花蓮縣,花蓮市
26353,住宅竊盜,106,0811,新北市,中和區
26354,住宅竊盜,106,0811,新北市,淡水區
26355,住宅竊盜,106,0812,台南市,仁德區
26356,住宅竊盜,106,0812,宜蘭縣,礁溪鄉
26357,住宅竊盜,106,0812,桃園市,中壢區
26358,住宅竊盜,106,0812,新北市,泰山區
26359,住宅竊盜,106,0812,苗栗縣,竹南鎮
26360,住宅竊盜,106,0812,南投縣,埔里鎮
26361,住宅竊盜,106,0812,基隆市,中正區
26362,住宅竊盜,106,0812,台南市,新營區
26363,住宅竊盜,106,0812,台南市,歸仁區
26364,住宅竊盜,106,0812,新北市,土城區
26365,住宅竊盜,106,0812,台北市,南港區
26366,住宅竊盜,106,0813,桃園市,蘆竹區
26367,住宅竊盜,106,0813,屏東縣,屏東市
26368,住宅竊盜,106,0813,新北市,土城區
26369,住宅竊盜,106,0813,新北市,林口區
26370,住宅竊盜,106,0813,新北市,中和區
26371,住宅竊盜,106,0813,新竹縣,竹東鎮
26372,住宅竊盜,106,0814,高雄市,甲仙區
26373,住宅竊盜,106,0814,屏東縣,潮州鎮
26374,住宅竊盜,106,0814,新北市,三重區
26375,住宅竊盜,106,0814,台北市,文山區
26376,住宅竊盜,106,0814,桃園市,中壢區
26377,住宅竊盜,106,0814,新北市,板橋區
26378,住宅竊盜,106,0814,桃園市,龜山區
26379,住宅竊盜,106,0814,苗栗縣,後龍鎮
26380,住宅竊盜,106,0814,宜蘭縣,羅東鎮
26381,住宅竊盜,106,0814,高雄市,三民區
26382,住宅竊盜,106,0814,台北市,內湖區
26383,住宅竊盜,106,0814,台南市,安南區
26384,住宅竊盜,106,0814,新竹縣,寶山鄉
26385,住宅竊盜,106,0815,新北市,五股區
26386,住宅竊盜,106,0815,台南市,歸仁區
26387,住宅竊盜,106,0815,彰化縣,大城鄉
26388,住宅竊盜,106,0815,台南市,後壁區
26389,住宅竊盜,106,0815,台南市,中西區
26390,住宅竊盜,106,0815,台南市,佳里區
26391,住宅竊盜,106,0815,彰化縣,永靖鄉
26392,住宅竊盜,106,0815,台北市,文山區
26393,住宅竊盜,106,0816,新北市,中和區
26394,住宅竊盜,106,0816,宜蘭縣,宜蘭市
26395,住宅竊盜,106,0816,雲林縣,二崙鄉
26396,住宅竊盜,106,0816,台北市,北投區
26397,住宅竊盜,106,0817,台中市,北區
26398,住宅竊盜,106,0817,苗栗縣,頭份市
26399,住宅竊盜,106,0817,新北市,三峽區
26400,住宅竊盜,106,0817,基隆市,七堵區
26401,住宅竊盜,106,0817,台北市,士林區
26402,住宅竊盜,106,0817,台北市,信義區
26403,住宅竊盜,106,0817,高雄市,小港區
26404,住宅竊盜,106,0817,苗栗縣,竹南鎮
26405,住宅竊盜,106,0817,屏東縣,新園鄉
26406,住宅竊盜,106,0817,桃園市,龜山區
26407,住宅竊盜,106,0818,宜蘭縣,礁溪鄉
26408,住宅竊盜,106,0818,高雄市,旗山區
26409,住宅竊盜,106,0818,台北市,北投區
26410,住宅竊盜,106,0818,台北市,中山區
26411,住宅竊盜,106,0818,台北市,士林區
26412,住宅竊盜,106,0818,新竹縣,寶山鄉
26413,住宅竊盜,106,0818,金門縣,金寧鄉
26414,住宅竊盜,106,0819,新北市,新莊區
26415,住宅竊盜,106,0819,台北市,北投區
26416,住宅竊盜,106,0819,台北市,士林區
26417,住宅竊盜,106,0819,新北市,板橋區
26418,住宅竊盜,106,0819,新北市,板橋區
26419,住宅竊盜,106,0819,台南市,中西區
26420,住宅竊盜,106,0819,彰化縣,大村鄉
26421,住宅竊盜,106,0819,雲林縣,斗六市
26422,住宅竊盜,106,0819,桃園市,龍潭區
26423,住宅竊盜,106,0819,台南市,新化區
26424,住宅竊盜,106,0819,台南市,永康區
26425,住宅竊盜,106,0820,新北市,新莊區
26426,住宅竊盜,106,0820,雲林縣,虎尾鎮
26427,住宅竊盜,106,0820,台南市,中西區
26428,住宅竊盜,106,0820,彰化縣,芳苑鄉
26429,住宅竊盜,106,0820,台南市,新營區
26430,住宅竊盜,106,0820,台南市,永康區
26431,住宅竊盜,106,0820,雲林縣,虎尾鎮
26432,住宅竊盜,106,0820,台南市,北區
26433,住宅竊盜,106,0820,苗栗縣,造橋鄉
26434,住宅竊盜,106,0821,新北市,中和區
26435,住宅竊盜,106,0821,台北市,大安區
26436,住宅竊盜,106,0821,宜蘭縣,三星鄉
26437,住宅竊盜,106,0821,苗栗縣,竹南鎮
26438,住宅竊盜,106,0821,新北市,板橋區
26439,住宅竊盜,106,0821,新北市,新莊區
26440,住宅竊盜,106,0821,彰化縣,彰化市
26441,住宅竊盜,106,0821,新北市,三重區
26442,住宅竊盜,106,0821,台北市,文山區
26443,住宅竊盜,106,0821,苗栗縣,竹南鎮
26444,住宅竊盜,106,0822,新北市,中和區
